name,xgb_apfd,lgb_apfd,rf_apfd,lr_apfd,deepGini_apfd,vanillasoftmax_apfd,pcs_apfd,entropy_apfd,random_apfd
1,0.6845044538961561,0.6874226495757673,0.6811740630767996,0.6400895156524721,0.6606101947166068,0.6585090938272866,0.6531177273092047,0.6629556944940943,0.512522707210132
2,0.6667781273491661,0.6707595289138848,0.6647665450900687,0.6350487234457222,0.6517839741626529,0.6498211153492776,0.6452411114514018,0.6536319848539689,0.5015800317398447
3,0.6845044538961561,0.6874226495757673,0.6811740630767996,0.6400895156524721,0.6606101947166068,0.6585090938272866,0.6531177273092047,0.6629556944940943,0.5026190806224512
4,0.6469706818607389,0.6439345424390767,0.6477163416526229,0.6266171789316,0.6176671214188267,0.6167275232057353,0.6129925367145493,0.6197803814568119,0.4837927667656422
5,0.6189573967422654,0.6267461719939814,0.623947462391386,0.6039627835715441,0.6066958440535813,0.6052491828195244,0.6013731073611862,0.6062380398655888,0.4912040555347
6,0.6860176567644979,0.6885818875309815,0.6790820910980478,0.6442471232759298,0.6617429626508003,0.6590537345628308,0.6520610272637015,0.6631250758912309,0.4949929644364763
7,0.6451653029688501,0.6486178439384442,0.6386758667386226,0.6143002570969829,0.6238657732518579,0.6212445237001855,0.6148254790819593,0.624301530849962,0.4842993185421562
8,0.6845044538961561,0.6874226495757673,0.6811740630767996,0.6400895156524721,0.6606101947166068,0.6585090938272866,0.6531177273092047,0.6629556944940943,0.4869228356107419
