name,xgb_apfd,lgb_apfd,rf_apfd,lr_apfd,deepGini_apfd,vanillasoftmax_apfd,pcs_apfd,entropy_apfd,random_apfd
original,0.7267049201952249,0.7269951193773908,0.7185488575239268,0.7043115097685735,0.6967908074279265,0.6970065514663853,0.6932327895762799,0.6936068240777382,0.5089123393278517
channel_shift_range,0.6842355889724311,0.6879722476924018,0.6805013753896938,0.6705863439085519,0.647867718075677,0.6468622776453329,0.6408110520202946,0.6459277461947551,0.4969044562626077
featurewise_std_normalization,0.7267049201952249,0.7269951193773908,0.7191486025004031,0.7043115097685735,0.6967908074279265,0.6970065514663853,0.6932327895762799,0.6936068240777382,0.4840624954198361
height_shift,0.657954671279482,0.6620055868360176,0.6539446462168254,0.6398369663847979,0.6254014964082985,0.6233817816769237,0.6158289858468352,0.6238761431534842,0.4963193961071331
horizontal_flip,0.6445933092115955,0.6502495145714114,0.6485751067087514,0.6324913820387146,0.6163612957307946,0.616880084169468,0.6136262157099233,0.6132100729639799,0.4901002506265665
shear_range,0.7262132497520147,0.7279846571933347,0.7175405140485875,0.7063433173096677,0.6960962124280256,0.6962529274004684,0.6923561831980419,0.692820458640747,0.4980689428489255
width_shift,0.6512634824155753,0.6531097428610898,0.6507604751160491,0.6441814729299189,0.6147970538770373,0.6154189059700871,0.6125925048842579,0.6122640371707923,0.5014555198144092
zca_whitening,0.7267049201952249,0.7269951193773908,0.7208000996643656,0.7043115097685735,0.6967908074279265,0.6970065514663853,0.6932327895762799,0.6936068240777382,0.4990133227806358
