name,xgb_apfd,lgb_apfd,rf_apfd,lr_apfd,deepGini_apfd,vanillasoftmax_apfd,pcs_apfd,entropy_apfd,random_apfd
1,0.7333066481030283,0.7306056387051862,0.7292133658197006,0.720024364775496,0.7174730247128438,0.7162478245736165,0.7122937695788375,0.7170971110337627,0.5194361294813784
2,0.7304564448730313,0.7235261973641915,0.7171102539376406,0.7119414979106398,0.7051301832208294,0.706351655416265,0.7052201864352299,0.7040758598521376,0.5094246223079396
3,0.7333066481030283,0.7306056387051862,0.7292133658197006,0.720024364775496,0.7174730247128438,0.7162478245736165,0.7122937695788375,0.7170971110337627,0.5134493560737905
4,0.726111665004985,0.7319209039548022,0.7177367896311067,0.7136556995679628,0.7095978730475241,0.7106081754735794,0.7066467264872052,0.7074975074775673,0.5274111000332337
5,0.7137405731523379,0.7193755656108598,0.7176742081447964,0.708395173453997,0.7007481146304676,0.7020512820512821,0.6997466063348416,0.7002533936651585,0.4791010558069381
6,0.7290896358543417,0.7288515406162466,0.7282352941176471,0.7220448179271709,0.7159243697478992,0.715280112044818,0.709593837535014,0.7129271708683473,0.5197619047619049
7,0.7033292904790782,0.7036446331109765,0.6911400848999394,0.6807337780473015,0.6782292298362644,0.6755609460278957,0.6648878107944209,0.6776591873862947,0.5273620375985446
8,0.7333066481030283,0.7306056387051862,0.7292133658197006,0.720024364775496,0.7174730247128438,0.7162478245736165,0.7122937695788375,0.7170971110337627,0.5164148973198748
