name,xgb_apfd,lgb_apfd,rf_apfd,lr_apfd,deepGini_apfd,vanillasoftmax_apfd,pcs_apfd,entropy_apfd,random_apfd
original,0.7931366581118319,0.7954030444894398,0.7872247944045362,0.7592517743759054,0.7587300154330939,0.7580370308274976,0.753593675440746,0.7582751905492721,0.5091962324335711
channel_shift_range,0.7773831726463306,0.7800851227167017,0.7669900727795465,0.746714910399121,0.7299765931344878,0.7294083557241452,0.7249888986731092,0.7282342492868809,0.5012997960366382
featurewise_std_normalization,0.7931366581118319,0.7954030444894398,0.7837512735526638,0.7592517743759054,0.7587300154330939,0.7580370308274976,0.753593675440746,0.7582751905492721,0.4997816152731743
height_shift,0.734856033212803,0.736358517158035,0.7284137187753098,0.7112690759978827,0.6963809013628218,0.6943274216074538,0.6869648676398376,0.6963209550594043,0.5012161446874183
horizontal_flip,0.698518532512185,0.6965014294530295,0.6928107958338057,0.6770578456190729,0.6456797773327793,0.6445891109683758,0.6396229266633922,0.646883288623569,0.4941663203234216
shear_range,0.7900388066941547,0.7920906255451873,0.7835182608473646,0.7611899443004796,0.758157277744446,0.7570177566156479,0.7513065345877427,0.7572909353179212,0.4795396811213092
width_shift,0.6910659419887971,0.6926330842913395,0.6865784323823257,0.6710348315467277,0.6467631143189904,0.6454590110682397,0.6389289873788793,0.6471090793369092,0.5026668356877441
zca_whitening,0.7931366581118319,0.7954030444894398,0.7852507340392146,0.7592517743759054,0.7587300154330939,0.7580370308274976,0.753593675440746,0.7582751905492721,0.5075686643710476
