name,xgb_apfd,lgb_apfd,rf_apfd,lr_apfd,deepGini_apfd,vanillasoftmax_apfd,pcs_apfd,entropy_apfd,random_apfd
1,0.607752064630949,0.6061379751739006,0.5982977110807943,0.583116848848242,0.5728277163020229,0.576780130137717,0.5771618973832101,0.5679517625856871,0.5026358782611625
2,0.584021249328207,0.5844475794782753,0.5817707428996651,0.5641930216213982,0.557572656992848,0.5606939104551656,0.559006676588532,0.5533093554921659,0.4989535532680144
3,0.607752064630949,0.6061379751739006,0.5982977110807943,0.583116848848242,0.5728277163020229,0.576780130137717,0.5771618973832101,0.5679517625856871,0.5068774246430757
4,0.5897633498404787,0.5906844915190513,0.5897687209289835,0.5627172336745766,0.5638568712335242,0.5682557927189524,0.5660724452417527,0.5583595621488652,0.5080002363278943
5,0.5815855691981203,0.5782102976100248,0.575246829366884,0.5584184730433025,0.5538628669597292,0.5572330857460462,0.5529483098378051,0.5489768076398364,0.5053281794755192
6,0.6010800965815789,0.6051700874957975,0.596037071099713,0.5803884102105289,0.5746284415523072,0.5782710897102831,0.5745450857592185,0.5694353756428815,0.5107334476233875
7,0.5821159670682181,0.5809518717704257,0.5802565750314728,0.5557210279856938,0.5544675449177495,0.5594531385800144,0.5563848783494078,0.5475198449277576,0.5082619161746037
8,0.607752064630949,0.6061379751739006,0.5982977110807943,0.583116848848242,0.5728277163020229,0.576780130137717,0.5771618973832101,0.5679517625856871,0.5189311639971032
